freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	1985-S1 	1986-S1 	1987-S1 	1988-S1 	1989-S1 	1990-S1 	1991-S1 	1991-S2 	1992-S1 	1992-S2 	1993-S1 	1993-S2 	1994-S1 	1994-S2 	1995-S1 	1995-S2 	1996-S1 	1996-S2 	1997-S1 	1997-S2 	1998-S1 	1998-S2 	1999-S1 	1999-S2 	2000-S1 	2000-S2 	2001-S1 	2001-S2 	2002-S1 	2002-S2 	2003-S1 	2003-S2 	2004-S1 	2004-S2 	2005-S1 	2005-S2 	2006-S1 	2006-S2 	2007-S1 	2007-S2 
S,4100,4142254,GJ_GCV,X_TAX,NAT,BE	289.6000 	267.1000 	154.5000 	146.9000 	132.7000 	157.8000 	173.3000 	168.2000 	160.3000 	148.6000 	143.6000 	143.3000 	144.5000 	139.5000 	137.6000 	135.6000 	131.1000 	132.9000 	144.7000 	154.1000 	150.3000 	137.6000 	116.8000 	117.5000 	155.6000 	189.2000 	231.5000 	205.4000 	4.6700 	4.4900 	4.8280 	4.7780 	4.2667 	3.7500 	: 	: 	6.3900 	: 	: 	: 
S,4100,4142254,GJ_GCV,X_VAT,EUR,BE	6.5051 	6.0009 	3.6039 	3.4014 	3.0399 	3.7015 	4.1054 	3.9774 	3.8164 	3.5318 	3.5623 	3.5564 	3.5805 	3.5288 	3.5135 	3.5306 	3.3791 	3.3763 	3.6003 	3.7725 	3.6875 	3.3815 	2.8954 	2.9127 	3.8572 	4.6901 	5.7387 	5.0917 	4.6700 	4.4900 	4.8280 	4.7780 	4.2667 	3.7500 	: 	: 	6.4700 	: 	: 	: 
S,4100,4142254,GJ_GCV,X_VAT,NAC,BE	7.1790 	6.6212 	3.8300 	3.6416 	3.2895 	3.9118 	4.2960 	4.1696 	3.9737 	3.6837 	3.5598 	3.5523 	3.5821 	3.4581 	3.4110 	3.3614 	3.2499 	3.2945 	3.5870 	3.8200 	3.7258 	3.4110 	2.8954 	2.9127 	3.8572 	4.6901 	5.7387 	5.0917 	4.6700 	4.4900 	4.8280 	4.7780 	4.2667 	3.7500 	: 	: 	6.4700 	: 	: 	: 
S,4100,4142254,GJ_GCV,X_VAT,NAT,BE	289.6000 	267.1000 	154.5000 	146.9000 	132.7000 	157.8000 	173.3000 	168.2000 	160.3000 	148.6000 	143.6000 	143.3000 	144.5000 	139.5000 	137.6000 	135.6000 	131.1000 	132.9000 	144.7000 	154.1000 	150.3000 	137.6000 	116.8000 	117.5000 	155.6000 	189.2000 	231.5000 	205.4000 	4.6700 	4.4900 	4.8280 	4.7780 	4.2667 	3.7500 	: 	: 	6.4700 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.1532 	7.5289 	6.9010 	6.6400 	6.6400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,BE	7.1543 	6.5536 	3.7369 	3.5010 	3.0742 	3.8305 	4.4655 	4.1453 	3.9521 	3.6958 	3.7062 	3.7028 	3.7589 	3.6831 	3.6565 	3.6607 	3.4925 	3.5008 	3.7869 	4.0026 	3.8985 	3.5216 	2.9326 	2.9549 	4.0977 	5.0967 	6.3733 	5.5900 	5.0800 	4.8600 	5.2610 	5.2000 	5.0833 	4.5400 	: 	: 	7.8100 	8.3600 	: 	7.5600 
S,4100,4142300,GJ_GCV,I_TAX,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.9623 	4.0817 	4.2344 	4.1916 	5.6003 	5.6805 	5.7255 	5.7092 
S,4100,4142300,GJ_GCV,I_TAX,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.6064 	4.0592 	4.6359 	5.1038 	5.4946 	5.2444 	4.7147 	5.1334 	4.8093 	4.6442 	5.7260 	5.9241 	8.1972 	8.5173 	7.1243 	6.8811 
S,4100,4142300,GJ_GCV,I_TAX,EUR,DE	6.9462 	6.9294 	4.1753 	3.6070 	3.6082 	4.2675 	4.6808 	5.5249 	4.8684 	4.8423 	4.9639 	4.9976 	4.9031 	4.8379 	4.7969 	4.7542 	4.5034 	4.9298 	5.2421 	5.4225 	5.1068 	4.8804 	4.4073 	4.4891 	4.9698 	6.3656 	8.0835 	7.7256 	7.4400 	6.4000 	7.5500 	8.1560 	7.1990 	7.6700 	8.2400 	9.5400 	11.2500 	11.9200 	13.0400 	10.8800 
S,4100,4142300,GJ_GCV,I_TAX,EUR,DK	: 	: 	: 	: 	: 	: 	: 	2.5305 	3.2465 	3.0783 	3.4146 	3.4936 	3.0762 	3.5696 	3.9651 	4.0271 	4.0539 	3.8683 	4.6936 	4.1133 	4.2655 	3.7505 	3.3194 	4.2346 	5.3601 	6.9045 	6.9398 	6.1520 	5.4218 	6.1507 	6.4717 	6.4172 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1259 	: 	2.8240 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.9425 	5.1400 	7.4000 	7.3165 	7.7945 	7.5437 
S,4100,4142300,GJ_GCV,I_TAX,EUR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8736 	3.4152 	3.3860 	3.6555 	4.0389 	3.5959 	3.9512 	3.5613 	3.3806 	3.6951 	4.6975 	5.2559 	5.7100 	5.5115 	5.3500 	5.3900 	5.5500 	5.5900 	5.4000 	5.5900 	5.6200 	6.0500 	6.9800 	7.2100 	7.1600 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.0100 	8.6600 	8.7900 	7.8400 	7.8700 
S,4100,4142300,GJ_GCV,I_TAX,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.2986 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	2.1812 	2.3472 	2.5540 	2.4104 	2.3693 	2.1827 	2.2841 	1.8594 	1.8587 	2.1661 	2.4591 	2.7431 	2.8324 	2.6040 	2.4809 	2.3436 	2.3024 	2.4830 	3.5328 	4.2749 	4.3643 	4.5503 	4.6702 	4.2569 	4.8064 	5.0840 	5.1543 	5.8264 	7.6484 	7.3942 	9.5100 	9.7789 
S,4100,4142300,GJ_GCV,I_TAX,EUR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.4640 	5.4640 	6.0680 	6.5670 	7.2500 	8.2480 	8.5630 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.7120 	4.2719 	4.2715 	4.1445 	4.0170 	3.4558 	4.8337 	5.1379 	6.6311 	6.4643 
S,4100,4142300,GJ_GCV,I_TAX,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.3821 	4.8800 	5.8614 	6.1100 	5.8098 	5.8662 
S,4100,4142300,GJ_GCV,I_TAX,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.0406 	4.1692 	3.9207 	3.9219 	4.5115 	5.1580 	6.0072 	6.0410 
S,4100,4142300,GJ_GCV,I_TAX,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.6300 	4.7600 	5.2000 	5.7600 	6.8400 	7.4700 	7.5700 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.0022 	4.5451 	5.7975 	6.2608 	4.5962 	4.6850 	: 	4.5302 	4.5128 	5.1625 	5.2896 	6.3009 	6.7889 	7.4159 	7.6694 
S,4100,4142300,GJ_GCV,I_TAX,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2400 	4.4900 	4.0200 	3.8400 	3.6200 	: 	4.2400 	4.8300 	5.8900 	6.1100 	6.1100 	5.3000 
S,4100,4142300,GJ_GCV,I_TAX,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.7294 	2.9665 	3.1917 	3.6229 	4.4173 	6.1087 	7.2728 	7.7727 	8.4713 	9.0764 
S,4100,4142300,GJ_GCV,I_TAX,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2856 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.5849 	3.6682 	3.3498 	3.2686 	3.5186 	3.7893 	3.6129 	3.3837 	3.0940 	3.5401 	4.1689 	4.9215 	6.5810 	6.9286 	5.9174 	5.3271 	5.5265 	5.3831 	5.0945 	5.4481 	6.2893 	7.1321 	8.7437 	8.9256 	8.9100 	8.4800 
S,4100,4142300,GJ_GCV,I_TAX,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.0642 	6.1906 	5.7294 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.8411 
S,4100,4142300,GJ_GCV,I_TAX,EUR,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.7799 	: 	2.1695 	2.9385 	3.0395 	3.1531 	3.2517 	3.1213 	3.1925 	3.4204 	3.6964 	3.7240 	6.5054 	: 	5.1902 	4.8637 	: 	4.6348 	4.6068 	: 	6.2555 	9.2670 	10.2163 	10.4219 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.1532 	7.5289 	6.9010 	6.6400 	6.6400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,BE	7.8954 	7.2311 	3.9713 	3.7482 	3.3267 	4.0481 	4.6728 	4.3456 	4.1150 	3.8547 	3.7035 	3.6986 	3.7605 	3.6093 	3.5498 	3.4854 	3.3590 	3.4160 	3.7729 	4.0531 	3.9390 	3.5523 	2.9326 	2.9549 	4.0977 	5.0967 	6.3733 	5.5900 	5.0800 	4.8600 	5.2610 	5.2000 	5.0833 	4.5400 	: 	: 	7.8100 	8.3600 	: 	7.5600 
S,4100,4142300,GJ_GCV,I_TAX,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7490 	7.9830 	8.2820 	8.1980 	10.9530 	11.1100 	11.1980 	11.1660 
S,4100,4142300,GJ_GCV,I_TAX,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	129.8500 	144.5400 	162.8490 	172.8540 	176.1890 	155.9010 	148.4620 	163.6520 	157.3780 	146.5000 	173.5200 	178.7900 	235.4400 	242.3000 	198.3400 	195.1400 
S,4100,4142300,GJ_GCV,I_TAX,NAC,DE	7.8995 	7.7154 	4.4073 	3.8091 	3.8449 	4.4380 	4.9033 	5.8032 	5.0771 	5.0567 	4.9698 	4.9851 	4.8675 	4.7448 	4.6630 	4.5403 	4.3460 	4.8164 	5.2254 	5.4862 	5.1589 	4.9237 	4.4073 	4.4891 	4.9698 	6.3656 	8.0835 	7.7256 	7.4400 	6.4000 	7.5500 	8.1560 	7.1990 	7.6700 	8.2400 	9.5400 	11.2500 	11.9200 	13.0400 	10.8800 
S,4100,4142300,GJ_GCV,I_TAX,NAC,DK	: 	: 	: 	: 	: 	: 	: 	20.1000 	25.7000 	24.2000 	25.8000 	26.4000 	23.2000 	26.9000 	29.7000 	29.3000 	29.6000 	28.5000 	34.9000 	31.0000 	32.1000 	28.2000 	24.7000 	31.5000 	39.9000 	51.5000 	51.8000 	45.8000 	40.3000 	45.7000 	48.1000 	47.7000 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48.9100 	: 	44.1861 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.9425 	5.1400 	7.4000 	7.3165 	7.7945 	7.5437 
S,4100,4142300,GJ_GCV,I_TAX,NAC,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8407 	3.2797 	3.2679 	3.5824 	3.9406 	3.5471 	3.9743 	3.5925 	3.3806 	3.6951 	4.6975 	5.2559 	5.7100 	5.5115 	5.3500 	5.3900 	5.5500 	5.5900 	5.4000 	5.5900 	5.6200 	6.0500 	6.9800 	7.2100 	7.1600 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.0100 	8.6600 	8.7900 	7.8400 	7.8700 
S,4100,4142300,GJ_GCV,I_TAX,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61.1700 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	217.1300 	249.1900 	259.3700 	259.3700 	269.1600 	269.1600 	316.0100 	316.0100 	340.7000 	421.4700 	496.5700 	581.4900 	635.0400 	622.1900 	622.1900 	586.9100 	586.9100 	646.1300 	936.1800 	1064.2000 	1064.2000 	1122.6600 	1122.6600 	1122.6600 	1270.4388 	1270.4300 	1270.4300 	1436.0300 	1917.5400 	2051.8300 	2414.4000 	2414.4000 
S,4100,4142300,GJ_GCV,I_TAX,NAC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.4640 	5.4640 	6.0680 	6.5670 	7.2500 	8.2480 	8.5630 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.2700 	14.7500 	14.7500 	14.3100 	13.8700 	11.9323 	16.6898 	17.7400 	22.8959 	22.3200 
S,4100,4142300,GJ_GCV,I_TAX,NAC,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.3821 	4.8800 	5.8614 	6.1100 	5.8098 	5.8662 
S,4100,4142300,GJ_GCV,I_TAX,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.7100 	2.7500 	2.7300 	2.7300 	3.1400 	3.5900 	4.1900 	4.2100 
S,4100,4142300,GJ_GCV,I_TAX,NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.6300 	4.7600 	5.2000 	5.7600 	6.8400 	7.4700 	7.5700 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.2200 	17.5400 	20.9700 	22.4900 	18.7900 	19.0700 	: 	21.3500 	20.1500 	21.0600 	21.6800 	24.0700 	27.1300 	28.7700 	28.9000 
S,4100,4142300,GJ_GCV,I_TAX,NAC,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2400 	4.4900 	4.0200 	3.8400 	3.6200 	: 	4.2400 	4.8300 	5.8900 	6.1100 	6.1100 	5.3000 
S,4100,4142300,GJ_GCV,I_TAX,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.7000 	11.0200 	13.1200 	14.8400 	16.8600 	21.7756 	26.5087 	27.7601 	28.7365 	28.4500 
S,4100,4142300,GJ_GCV,I_TAX,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	67.0000 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3284 	2.3284 	2.3368 	2.3368 	2.5997 	2.8417 	2.8083 	2.6205 	2.4411 	2.9084 	3.4760 	4.2688 	5.8878 	6.3260 	5.4247 	5.0366 	5.3203 	5.2661 	5.0449 	5.4539 	6.2926 	7.1272 	8.7379 	8.9256 	8.9100 	8.4800 
S,4100,4142300,GJ_GCV,I_TAX,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	247.0000 	247.0000 	221.0000 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.7800 
S,4100,4142300,GJ_GCV,I_TAX,NAC,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3440 	: 	1.7740 	2.1520 	2.0090 	2.0970 	2.1710 	2.1940 	2.1000 	2.1150 	2.3030 	2.3640 	3.9590 	: 	3.3150 	3.1960 	: 	3.2080 	3.0670 	: 	4.3010 	6.3570 	7.0270 	6.9140 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	84.6700 	103.6000 	94.9600 	6.6400 	6.6400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,BE	318.5000 	291.7000 	160.2000 	151.2000 	134.2000 	163.3000 	188.5000 	175.3000 	166.0000 	155.5000 	149.4000 	149.2000 	151.7000 	145.6000 	143.2000 	140.6000 	135.5000 	137.8000 	152.2000 	163.5000 	158.9000 	143.3000 	118.3000 	119.2000 	165.3000 	205.6000 	257.1000 	225.5000 	5.0800 	4.8600 	5.2610 	5.2000 	5.0833 	4.5400 	: 	: 	7.8100 	8.3600 	: 	7.5600 
S,4100,4142300,GJ_GCV,I_TAX,NAT,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7490 	7.9830 	8.2820 	8.1980 	10.9530 	11.1100 	11.1980 	11.1660 
S,4100,4142300,GJ_GCV,I_TAX,NAT,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	129.8500 	144.5400 	162.8490 	172.8540 	176.1890 	155.9010 	148.4620 	163.6520 	157.3780 	146.5000 	173.5200 	178.7900 	235.4400 	242.3000 	198.3400 	195.1400 
S,4100,4142300,GJ_GCV,I_TAX,NAT,DE	15.4500 	15.0900 	8.6200 	7.4500 	7.5200 	8.6800 	9.5900 	11.3500 	9.9300 	9.8900 	9.7200 	9.7500 	9.5200 	9.2800 	9.1200 	8.8800 	8.5000 	9.4200 	10.2200 	10.7300 	10.0900 	9.6300 	8.6200 	8.7800 	9.7200 	12.4500 	15.8100 	15.1100 	7.4400 	6.4000 	7.5500 	8.1560 	7.1990 	7.6700 	8.2400 	9.5400 	11.2500 	11.9200 	13.0400 	10.8800 
S,4100,4142300,GJ_GCV,I_TAX,NAT,DK	: 	: 	: 	: 	: 	: 	: 	20.1000 	25.7000 	24.2000 	25.8000 	26.4000 	23.2000 	26.9000 	29.7000 	29.3000 	29.6000 	28.5000 	34.9000 	31.0000 	32.1000 	28.2000 	24.7000 	31.5000 	39.9000 	51.5000 	51.8000 	45.8000 	40.3000 	45.7000 	48.1000 	47.7000 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48.9100 	: 	44.1861 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.9425 	5.1400 	7.4000 	7.3165 	7.7945 	7.5437 
S,4100,4142300,GJ_GCV,I_TAX,NAT,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.8900 	19.5000 	19.4300 	21.3000 	23.4300 	21.0900 	23.6300 	21.3600 	20.1000 	21.9700 	27.9300 	31.2500 	33.9500 	32.7700 	5.3500 	5.3900 	5.5500 	5.5900 	5.4000 	5.5900 	5.6200 	6.0500 	6.9800 	7.2100 	7.1600 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.0100 	8.6600 	8.7900 	7.8400 	7.8700 
S,4100,4142300,GJ_GCV,I_TAX,NAT,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61.1700 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,HU	: 	: 	: 	: 	: 	: 	: 	: 	217.1300 	249.1900 	259.3700 	259.3700 	269.1600 	269.1600 	316.0100 	316.0100 	340.7000 	421.4700 	496.5700 	581.4900 	635.0400 	622.1900 	622.1900 	586.9100 	586.9100 	646.1300 	936.1800 	1064.2000 	1064.2000 	1122.6600 	1122.6600 	1122.6600 	1270.4388 	1270.4300 	1270.4300 	1436.0300 	1917.5400 	2051.8300 	2414.4000 	2414.4000 
S,4100,4142300,GJ_GCV,I_TAX,NAT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.4640 	5.4640 	6.0680 	6.5670 	7.2500 	8.2480 	8.5630 	: 
S,4100,4142300,GJ_GCV,I_TAX,NAT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.2700 	14.7500 	14.7500 	14.3100 	13.8700 	11.9323 	16.6898 	17.7400 	22.8959 	22.3200 
S,4100,4142300,GJ_GCV,I_TAX,NAT,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.3821 	4.8800 	5.8614 	6.1100 	5.8098 	5.8662 
S,4100,4142300,GJ_GCV,I_TAX,NAT,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.7100 	2.7500 	2.7300 	2.7300 	3.1400 	3.5900 	4.1900 	4.2100 
