freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	1985-S1 	1986-S1 	1987-S1 	1988-S1 	1989-S1 	1990-S1 	1990-S2 	1991-S1 	1991-S2 	1992-S1 	1992-S2 	1993-S1 	1993-S2 	1994-S1 	1994-S2 	1995-S1 	1995-S2 	1996-S1 	1996-S2 	1997-S1 	1997-S2 	1998-S1 	1998-S2 	1999-S1 	1999-S2 	2000-S1 	2000-S2 	2001-S1 	2001-S2 	2002-S1 	2002-S2 	2003-S1 	2003-S2 	2004-S1 	2004-S2 	2005-S1 	2005-S2 	2006-S1 	2006-S2 	2007-S1 	2007-S2 
S,4100,4141150,GJ_GCV,X_VAT,PPS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.1552 	16.2610 	15.6496 	16.0033 	17.2817 	18.1851 	19.0614 p	18.8827 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.8620 	7.8620 	9.4587 	10.6203 	11.2482 	10.2409 	9.9844 	10.8050 	10.5891 	10.2018 	11.3653 	11.6273 	14.4873 	14.6932 	13.2757 p	13.6785 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,DE	7.8040 	7.8459 	5.5317 	5.1665 	5.3462 	5.9404 	: 	6.0841 	6.4310 	6.1916 	5.9478 	6.4893 	6.6634 	6.6373 	6.5929 	6.1851 	6.0417 	6.0198 	5.9592 	6.5022 	6.5766 	6.5085 	6.4120 	6.2303 	6.2748 	7.0725 	8.0436 	9.4899 	9.6042 	9.1949 	8.8076 	9.7784 	9.9682 	10.0207 	10.0132 	11.1058 	11.3243 	13.1929 	14.2269 	15.0588 p	14.2718 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.6515 	9.2442 	11.2963 	11.8716 	13.7320 	12.2584 	10.9601 	11.3588 	11.2773 	10.7907 	11.4374 	14.7988 	16.9051 	16.2261 	17.7273 	21.7508 	18.2049 p	19.1948 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.9837 	: 	6.8879 	6.8760 	6.7099 	6.7099 	6.4369 	6.7647 	7.7583 p	9.7376 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,ES	: 	: 	: 	: 	: 	: 	: 	10.7263 	10.7263 	11.2101 	11.2101 	10.7938 	10.7938 	10.5963 	11.1008 	10.2203 	10.2203 	10.5475 	10.5475 	10.6258 	10.7944 	10.7614 	10.7614 	10.5562 	10.0451 	10.8431 	12.1434 	12.8643 	12.6392 	12.1600 	11.5438 	11.7893 	11.5447 	11.0957 	: 	11.2976 	11.4796 	12.8331 	12.8014 	13.1875 p	12.8215 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.5982 	4.7450 	4.4653 	4.9168 	5.0847 	: 	6.7278 	6.4693 	6.3041 	6.0195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4141150,GJ_GCV,X_VAT,PPS,FR	: 	: 	: 	: 	: 	: 	: 	7.0102 	7.1587 	7.3747 	7.1384 	6.9169 	6.9169 	6.9507 	6.8129 	6.3888 	6.3229 	6.4411 	6.3753 	6.6999 	6.9365 	7.1951 	7.0193 	6.9345 	6.5869 	6.7179 	7.1632 	8.1842 	8.9131 	8.8153 	8.4412 	8.2476 	8.5844 	7.9482 	7.9482 	8.3783 	8.6855 	10.2145 	10.7909 	10.6460 p	10.6460 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.9526 	10.9526 	10.5397 	10.5397 	10.7841 p	: 
S,4100,4141150,GJ_GCV,X_VAT,PPS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.7043 	5.7043 	5.0312 	5.0312 	4.3745 	4.3745 	5.0920 p	5.0920 p	4.6830 p	6.0598 p	6.2300 p	7.0972 p	6.9672 p	6.9672 p	6.5528 	6.6118 	6.1898 	6.9306 	6.7029 	7.4926 	7.1204 	7.1204 	6.6999 	7.5034 	7.4298 	7.4298 	7.3414 	7.7449 	7.5728 	7.5723 	9.7380 p	14.1600 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,IE	: 	: 	: 	: 	: 	: 	: 	9.1028 	8.2872 	8.3034 	8.3034 	7.9463 	7.9463 	7.9682 	7.9682 	7.4830 	7.4830 	7.4745 	7.4745 	7.4892 	7.4892 	7.1406 	7.1406 	6.9778 	6.9778 	6.7106 	6.7106 	6.4460 	6.4460 	6.2656 	6.2656 	6.1118 	6.6667 	6.7203 	6.7220 	7.3826 	7.3826 	9.1022 	9.1005 	12.1784 p	10.9608 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,IT	: 	: 	: 	: 	: 	: 	: 	13.7659 	13.4512 	13.9455 	13.5238 	13.4230 	13.5654 	14.4859 	14.3364 	13.1033 	13.9080 	13.6695 	13.7051 	14.2369 	14.4551 	14.4913 	14.0604 	13.6448 	13.6905 	14.4991 	15.4926 	16.3574 	15.5972 	14.9602 	14.6252 	13.9074 	14.2658 	12.1852 	12.1852 	12.4399 	12.9869 	13.5082 	14.3531 	14.8851 p	: 
S,4100,4141150,GJ_GCV,X_VAT,PPS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.7405 	9.1970 	9.2754 	8.4375 	10.3667 	11.7111 	11.2014 p	11.2162 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,LU	: 	: 	: 	: 	: 	: 	: 	4.9641 	5.6926 	4.7922 	4.6359 	4.5764 	4.5764 	4.5283 	4.5653 	4.2148 	4.2450 	4.5914 	4.7877 	4.8499 	5.1125 	4.9657 	4.8567 	4.7146 	4.5250 	5.0559 	6.1127 	6.6842 	6.7641 	5.8549 	5.8637 	6.2579 	6.2989 	6.1238 	: 	7.0358 	7.5992 	9.0010 	9.3975 	9.3935 p	8.5676 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.4059 	7.6527 	7.7655 	7.8525 	8.5083 	10.0969 	10.8499 p	10.6049 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,NL	: 	: 	: 	: 	: 	: 	: 	6.3428 	6.7369 	6.4344 	6.4708 	5.8023 	5.8158 	6.0675 	5.9148 	5.6988 	5.5287 	5.8284 	6.1343 	6.6898 	6.9366 	6.9362 	6.6092 	6.7735 	6.5077 	7.3199 	7.6867 	8.4249 	8.7869 	9.1037 	9.1693 	10.0779 	10.4356 	10.4259 	10.4496 	12.1209 	12.2445 	13.6508 	13.7948 	14.8818 p	: 
S,4100,4141150,GJ_GCV,X_VAT,PPS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.8480 	9.6255 	11.2581 	11.2783 	11.3634 	11.1271 	: 	11.1999 	11.1999 	11.4686 	12.1363 	13.4292 	14.5397 	15.5507 p	15.5507 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.1424 	17.5454 	17.3006 	16.7497 	15.3178 p	15.2454 p	13.6927 	: 	13.9931 	15.1209 	16.6888 	16.1940 	15.5493 p	15.6387 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.2646 	12.2913 	13.2196 	13.9337 	13.3845 p	13.4078 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.6468 	7.8360 	8.2127 	8.1466 	8.1466 	7.9841 	7.7969 	8.5527 	8.5527 	10.7266 	11.6983 	11.7478 	11.7478 	12.3009 	12.5114 	13.1463 	13.1463 	14.6275 	14.2814 	17.7071 	18.2293 	17.5923 p	: 
S,4100,4141150,GJ_GCV,X_VAT,PPS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7064 p	7.9513 p	7.3878 p	7.3878 p	7.5792 p	8.0635 p	9.1153 p	8.6397 p	8.2766 	7.0000 	8.1791 	9.4181 	12.1813 	13.0834 	10.7482 	10.7482 	10.9855 	11.5004 	11.0232 	11.4914 	11.9878 	13.6779 	15.0368 	15.9886 	15.9608 p	15.7949 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.2169 	12.2169 	12.9616 	11.6851 	16.7816 	15.3586 	16.1836 p	15.8454 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.2283 p
S,4100,4141150,GJ_GCV,X_VAT,PPS,UK	: 	: 	: 	: 	: 	: 	: 	6.8813 	7.1028 	7.0414 	6.8072 	6.5338 	6.5481 	6.5749 	6.5749 	6.3650 	6.3378 	6.3385 	6.3113 	6.3933 	6.2414 	6.1171 	5.7765 	5.7022 	5.5936 	5.7133 	5.6160 	5.5671 	5.7769 	5.7882 	6.0995 	5.8450 	5.8857 	6.1465 	5.9012 	6.5475 	6.6289 	7.0743 	8.5339 	10.0102 p	8.8381 p
S,4100,4141200,GJ_GCV,I_TAX,EUR,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9900 	12.9900 	13.1700 	15.2700 	15.2700 	15.6200 	15.6200 
S,4100,4141200,GJ_GCV,I_TAX,EUR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.6600 	11.9400 	12.9700 	13.5300 	12.4400 	11.3300 
S,4100,4141200,GJ_GCV,I_TAX,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.5966 	6.6397 	5.3837 	6.7568 	8.0836 	8.4467 	8.8291 	8.7729 
S,4100,4141200,GJ_GCV,I_TAX,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.1836 	4.2302 	5.3083 	6.2033 	6.8725 	6.7309 	6.0868 	6.5500 	6.2087 	6.0393 	7.1169 	7.3197 	9.8875 	10.1272 	9.3215 	9.4132 
S,4100,4141200,GJ_GCV,I_TAX,EUR,DE	8.7940 	9.0325 	6.6021 	5.8970 	5.8777 	6.5586 	: 	6.7356 	7.1702 	7.0796 	6.7273 	7.9463 	8.2781 	8.3177 	8.3621 	8.3261 	8.1913 	7.8360 	7.7244 	8.1607 	8.1362 	8.0170 	7.9668 	7.6796 	7.7410 	8.5437 	9.8066 	11.7546 	11.8364 	11.2100 	10.7100 	11.5000 	11.7420 	11.6980 	11.6800 	12.9300 	13.2000 	15.3300 	16.5300 	17.7200 	17.0500 
S,4100,4141200,GJ_GCV,I_TAX,EUR,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.9709 	14.9419 	18.1410 	19.0149 	22.0037 	19.7013 	17.9836 	18.6458 	18.9804 	18.1591 	19.1190 	24.7865 	28.4389 	27.2310 	29.8205 	36.5942 	30.8429 	32.5628 
S,4100,4141200,GJ_GCV,I_TAX,EUR,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9300 	12.1700 	12.1700 	12.9900 	13.4100 	14.9500 	15.8100 	16.5600 	16.0500 p
S,4100,4141200,GJ_GCV,I_TAX,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.4403 	: 	4.4403 	4.4419 	4.4412 	4.4412 	4.4457 	4.8349 	5.6728 	6.9676 
S,4100,4141200,GJ_GCV,I_TAX,EUR,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.6121 	11.8000 	13.3400 	13.3120 	13.9365 	13.5413 
S,4100,4141200,GJ_GCV,I_TAX,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.0200 	10.5900 	10.6800 	11.5300 	11.8700 	13.2100 	14.3300 	15.3300 	14.4200 p
S,4100,4141200,GJ_GCV,I_TAX,EUR,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.1500 	10.2500 	11.0700 	11.4000 	12.7400 	13.7500 	14.7800 	: 
S,4100,4141200,GJ_GCV,I_TAX,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.9500 	11.3100 	12.6400 	13.6500 	14.6600 	14.0400 p
S,4100,4141200,GJ_GCV,I_TAX,EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.5300 	: 	: 	10.5300 	12.2900 	12.9900 	12.9900 	12.9900 
S,4100,4141200,GJ_GCV,I_TAX,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.9900 	8.2528 	8.1765 	8.3190 	8.1833 	: 
S,4100,4141200,GJ_GCV,I_TAX,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.2114 	2.0735 	2.4424 	2.3051 	2.3094 	2.1275 	2.9507 	2.4021 	2.4054 	2.9321 	3.3564 	3.6425 	3.7451 	3.5142 	3.3481 	3.3542 	3.2953 	3.6143 	3.5491 	4.2231 	4.3115 	4.2611 	4.3734 	4.4645 	4.9258 	5.2102 	5.2823 	5.6583 	5.6425 	5.0976 	7.8408 	10.6264 
S,4100,4141200,GJ_GCV,I_TAX,EUR,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.2719 	9.6000 	9.1700 	11.4900 	11.4900 	15.3750 	13.8370 
S,4100,4141200,GJ_GCV,I_TAX,EUR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.9200 	14.9200 	15.3410 	16.0230 	16.5000 	17.5700 	18.3350 	: 
S,4100,4141200,GJ_GCV,I_TAX,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.4502 	5.1465 	5.4101 	4.7556 	6.0717 	6.8785 	6.8783 	6.8872 
S,4100,4141200,GJ_GCV,I_TAX,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.0149 	8.6600 	10.2043 	10.6600 	11.2616 	10.2489 
S,4100,4141200,GJ_GCV,I_TAX,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2195 	4.4269 	4.4952 	4.5396 	5.3017 	6.3075 	7.4409 	7.2751 
S,4100,4141200,GJ_GCV,I_TAX,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.2457 	13.2800 	15.0000 	15.1600 	16.7300 	16.9100 	18.2400 	: 
S,4100,4141200,GJ_GCV,I_TAX,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.0822 	6.3875 	7.8405 	7.8949 	6.9468 	6.9772 	: 	6.1174 	6.4567 	7.2903 	7.6953 	9.1856 	9.4990 	10.3905 	10.6974 
S,4100,4141200,GJ_GCV,I_TAX,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.4600 	12.5600 	13.0200 	12.9600 	11.6300 	: 	11.9700 	12.9640 	14.1400 	13.7100 	13.4970 	13.5770 
S,4100,4141200,GJ_GCV,I_TAX,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.7920 	6.8072 	7.6597 	8.2394 	9.0491 	9.8102 
S,4100,4141200,GJ_GCV,I_TAX,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.0178 	12.0754 	12.5859 	12.4578 	12.3874 	11.4064 	11.5614 	12.6326 	12.9178 	16.0013 	16.7859 	17.1444 	17.0678 	18.2050 	18.4855 	19.4488 	19.3232 	22.0722 	20.6415 	25.2172 	26.4186 	26.0367 	: 
S,4100,4141200,GJ_GCV,I_TAX,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.6600 	5.9755 	5.4374 	5.3057 	5.5687 	5.8370 	6.6890 	6.3633 	6.2410 	6.0288 	7.1917 	7.9620 	10.5688 	11.1196 	9.8092 	9.5111 	9.7830 	10.1051 	9.5526 	9.8790 	10.2431 	11.7462 	12.8775 	13.6910 	13.7400 	13.6100 
S,4100,4141200,GJ_GCV,I_TAX,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.0708 	7.2182 	7.9071 	6.6862 	9.9755 	9.6933 	11.4817 	11.7326 
S,4100,4141200,GJ_GCV,I_TAX,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.0759 
S,4100,4141200,GJ_GCV,I_TAX,EUR,UK	: 	: 	: 	: 	: 	: 	: 	6.4258 	6.6845 	6.5249 	6.3009 	5.5762 	5.7996 	5.9084 	6.0213 	6.2159 	5.7876 	5.7697 	5.9314 	6.6090 	7.1411 	6.8565 	6.4254 	6.0463 	6.3394 	6.7115 	6.5485 	6.3327 	6.8521 	6.7143 	6.8264 	6.6351 	6.2674 	6.5593 	6.7592 	7.1994 	7.3884 	8.1635 	9.8282 	11.6519 	10.0979 
S,4100,4141200,GJ_GCV,I_TAX,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9900 	12.9900 	13.1700 	15.2700 	15.2700 	15.6200 	15.6200 
S,4100,4141200,GJ_GCV,I_TAX,NAC,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.6600 	11.9400 	12.9700 	13.5300 	12.4400 	11.3300 
S,4100,4141200,GJ_GCV,I_TAX,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9010 	12.9860 	10.5300 	13.2150 	15.8100 	16.5200 	17.2680 	17.1580 
S,4100,4141200,GJ_GCV,I_TAX,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	150.6300 	150.6300 	186.4710 	210.0920 	220.3740 	200.0880 	191.6670 	208.8130 	203.1727 	190.5100 	215.6700 	220.9100 	283.9900 	288.1000 	259.5100 	266.9500 
S,4100,4141200,GJ_GCV,I_TAX,NAC,DE	10.0009 	10.0571 	6.9689 	6.2275 	6.2633 	6.8206 	: 	7.0558 	7.5313 	7.3831 	7.0252 	7.9557 	8.2574 	8.2574 	8.2011 	8.0938 	7.8228 	7.5620 	7.5467 	8.1347 	8.2318 	8.0989 	8.0375 	7.6796 	7.7410 	8.5437 	9.8066 	11.7546 	11.8364 	11.2100 	10.7100 	11.5000 	11.7420 	11.6980 	11.6800 	12.9300 	13.2000 	15.3300 	16.5300 	17.7200 	17.0500 
S,4100,4141200,GJ_GCV,I_TAX,NAC,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	103.9600 	111.1500 	135.0400 	141.8300 	164.2400 	146.6700 	133.6700 	138.5400 	141.0700 	134.9800 	142.4000 	184.3000 	211.6000 	203.1000 	222.5000 	273.0000 	229.9000 	242.3000 
S,4100,4141200,GJ_GCV,I_TAX,NAC,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9300 	12.1700 	12.1700 	12.9900 	13.4100 	14.9500 	15.8100 	16.5600 	16.0500 p
S,4100,4141200,GJ_GCV,I_TAX,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69.4750 	: 	69.4750 	69.5000 	69.4900 	69.4900 	69.5600 	75.6500 	88.7600 	109.0200 
S,4100,4141200,GJ_GCV,I_TAX,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.6121 	11.8000 	13.3400 	13.3120 	13.9365 	13.5413 
S,4100,4141200,GJ_GCV,I_TAX,NAC,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.0200 	10.5900 	10.6800 	11.5300 	11.8700 	13.2100 	14.3300 	15.3300 	14.4200 p
S,4100,4141200,GJ_GCV,I_TAX,NAC,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.1500 	10.2500 	11.0700 	11.4000 	12.7400 	13.7500 	14.7800 	: 
S,4100,4141200,GJ_GCV,I_TAX,NAC,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.9500 	11.3100 	12.6400 	13.6500 	14.6600 	14.0400 p
S,4100,4141200,GJ_GCV,I_TAX,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.5300 	: 	: 	10.5300 	12.2900 	12.9900 	12.9900 	12.9900 
S,4100,4141200,GJ_GCV,I_TAX,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.3200 	60.3200 	60.3200 	60.3200 	60.3200 	: 
S,4100,4141200,GJ_GCV,I_TAX,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	220.1300 	220.1300 	248.0400 	248.0400 	262.3500 	262.3500 	408.2400 	408.2400 	440.9000 	570.5300 	677.7800 	772.1300 	839.6600 	839.6600 	839.6600 	840.0000 	840.0000 	940.5200 	940.5200 	1051.3100 	1051.3100 	1051.3100 	1051.3100 	1177.4100 	1301.9800 	1301.9800 	1301.9800 	1394.6000 	1414.6400 	1414.5400 	1990.6300 	2623.6500 
